order_id,customer_id,order_date,payment_method,order_status,total_amount
ORD001413,CUST00796,2024-10-02,UPI,Shipped,340317.75
ORD001414,CUST00472,2025-07-28,Credit Card,Shipped,384503.65
ORD001415,CUST00035,2024-10-02,Debit Card,Delivered,609521.4
ORD001416,CUST00218,2025-09-23,UPI,Delivered,115937.6
ORD001417,CUST00250,2024-11-14,UPI,Shipped,322757.8
ORD001418,CUST00939,2025-09-05,UPI,Shipped,222141.4
ORD001419,CUST00335,2026-03-27,UPI,Delivered,383664.1
ORD001420,CUST00557,2024-08-30,Net Banking,Delivered,788751.4
ORD001421,CUST00970,2025-07-11,Debit Card,Delivered,549933.4
ORD001422,CUST00766,2026-04-16,UPI,Shipped,262653.15
ORD001423,CUST00096,2024-07-12,Credit Card,Delivered,186264.8
ORD001424,CUST00981,2025-06-26,Credit Card,Cancelled,478915.9
ORD001425,CUST00317,2025-01-23,UPI,Delivered,28460.0
ORD001426,CUST00095,2025-03-02,Credit Card,Delivered,484728.8
ORD001427,CUST00954,2025-01-14,Credit Card,Processing,748331.8
ORD001428,CUST00970,2025-05-20,Net Banking,Processing,147156.0
ORD001429,CUST00239,2024-08-18,Debit Card,Delivered,319272.9
ORD001430,CUST00265,2024-10-28,Net Banking,Delivered,265572.9
ORD001431,CUST00127,2026-04-09,Debit Card,Delivered,4879.2
ORD001432,CUST00012,2024-12-30,UPI,Shipped,73183.5
ORD001433,CUST00284,2026-02-17,Credit Card,Delivered,129789.0
ORD001434,CUST00299,2025-02-27,Debit Card,Delivered,282422.6
ORD001435,CUST00366,2025-02-20,UPI,Delivered,238501.4
ORD001436,CUST00136,2026-05-04,UPI,Shipped,218219.4
ORD001437,CUST00879,2026-03-10,UPI,Delivered,196666.05
ORD001438,CUST00885,2026-06-30,Cash on Delivery,Delivered,249163.0
ORD001439,CUST00878,2026-06-08,Net Banking,Delivered,351566.0
ORD001440,CUST00278,2024-10-18,UPI,Delivered,145063.6
ORD001441,CUST00783,2024-11-27,Credit Card,Delivered,116816.8
ORD001442,CUST00940,2025-04-14,UPI,Delivered,76531.5
ORD001443,CUST00157,2024-10-28,Debit Card,Processing,160444.0
ORD001444,CUST00046,2024-09-18,UPI,Delivered,191527.4
ORD001445,CUST00464,2025-11-23,Wallet,Delivered,327721.95
ORD001446,CUST00980,2025-05-12,Credit Card,Delivered,414778.9
ORD001447,CUST00351,2024-07-19,Debit Card,Delivered,268857.3
ORD001448,CUST00355,2024-10-27,Credit Card,Delivered,116109.8
ORD001449,CUST00980,2025-03-30,Cash on Delivery,Delivered,1088290.15
ORD001450,CUST00573,2024-11-25,Debit Card,Shipped,1786.0
ORD001451,CUST00050,2024-12-21,Credit Card,Shipped,146528.4
ORD001452,CUST00535,2026-06-15,Credit Card,Delivered,273207.9
ORD001453,CUST00183,2025-10-07,UPI,Delivered,245984.5
ORD001454,CUST00542,2025-02-02,UPI,Delivered,295326.6
ORD001455,CUST00192,2026-02-14,UPI,Delivered,441987.5
ORD001456,CUST00735,2024-09-09,Wallet,Delivered,234473.45
ORD001457,CUST00973,2024-10-26,UPI,Delivered,484701.8
ORD001458,CUST00779,2026-01-28,Net Banking,Delivered,61695.6
ORD001459,CUST00923,2026-06-17,Credit Card,Delivered,366081.4
ORD001460,CUST00511,2026-07-05,Credit Card,Delivered,129233.15
ORD001461,CUST00388,2025-12-05,Debit Card,Delivered,21174.55
ORD001462,CUST00120,2026-01-26,UPI,Delivered,348126.5
ORD001463,CUST00504,2024-07-21,UPI,Delivered,318554.3
ORD001464,CUST00021,2025-10-04,Net Banking,Delivered,9872.4
ORD001465,CUST00517,2025-02-03,Debit Card,Delivered,224613.5
ORD001466,CUST00877,2025-03-01,UPI,Delivered,786643.9
ORD001467,CUST00436,2026-02-04,Net Banking,Delivered,645145.8
ORD001468,CUST00345,2026-04-08,Wallet,Delivered,487001.9
ORD001469,CUST00568,2025-06-19,Debit Card,Delivered,102079.8
ORD001470,CUST00562,2026-03-19,Cash on Delivery,Shipped,96714.0
ORD001471,CUST00184,2026-04-23,Credit Card,Delivered,321214.9
ORD001472,CUST00868,2025-07-11,Debit Card,Delivered,117455.5
ORD001473,CUST00611,2026-05-25,UPI,Delivered,806557.75
ORD001474,CUST00076,2024-11-25,Debit Card,Delivered,380881.0
ORD001475,CUST00258,2025-04-25,Debit Card,Delivered,183291.3
ORD001476,CUST00807,2025-10-30,Credit Card,Returned,133573.6
ORD001477,CUST00244,2024-07-25,UPI,Cancelled,142077.6
ORD001478,CUST00242,2024-12-16,Debit Card,Delivered,180797.0
ORD001479,CUST00370,2025-12-13,UPI,Delivered,628645.65
ORD001480,CUST00544,2024-11-26,UPI,Delivered,62338.8
ORD001481,CUST00024,2025-05-30,Net Banking,Delivered,792155.6
ORD001482,CUST00752,2025-11-18,Credit Card,Processing,939705.3
ORD001483,CUST00937,2025-11-05,UPI,Processing,1003498.25
ORD001484,CUST00934,2025-04-08,Credit Card,Delivered,78776.0
ORD001485,CUST00974,2025-03-10,Debit Card,Shipped,242365.75
ORD001486,CUST00881,2024-09-19,UPI,Delivered,203368.2
ORD001487,CUST00834,2024-12-29,Credit Card,Delivered,194689.0
ORD001488,CUST00808,2026-06-24,Debit Card,Delivered,656765.2
ORD001489,CUST00290,2024-10-17,Wallet,Delivered,219555.0
ORD001490,CUST00500,2025-07-08,Net Banking,Delivered,299444.8
ORD001491,CUST00437,2025-05-21,Credit Card,Delivered,68945.1
ORD001492,CUST00188,2024-09-07,UPI,Shipped,59214.5
ORD001493,CUST00076,2025-11-26,Debit Card,Delivered,411510.85
ORD001494,CUST00337,2025-07-04,UPI,Cancelled,413455.4
ORD001495,CUST00370,2025-10-19,Debit Card,Delivered,132813.8
ORD001496,CUST00485,2026-04-04,Credit Card,Delivered,488851.75
ORD001497,CUST00306,2025-02-26,Debit Card,Delivered,155205.0
ORD001498,CUST00134,2026-01-18,UPI,Delivered,108299.1
ORD001499,CUST00576,2025-09-13,Debit Card,Processing,409948.65
ORD001500,CUST00570,2024-07-26,UPI,Delivered,266723.2
ORD001501,CUST00735,2025-12-15,Cash on Delivery,Delivered,82737.0
ORD001502,CUST00077,2024-10-20,Net Banking,Delivered,218366.95
ORD001503,CUST00019,2025-02-02,UPI,Delivered,755473.6
ORD001504,CUST00259,2025-04-01,UPI,Delivered,462066.9
ORD001505,CUST00384,2026-04-11,Net Banking,Delivered,512203.05
ORD001506,CUST00593,2025-12-27,Credit Card,Delivered,19207.8
ORD001507,CUST00553,2025-04-12,UPI,Delivered,248184.0
ORD001508,CUST00427,2025-10-04,UPI,Delivered,193973.2
ORD001509,CUST00618,2025-08-31,UPI,Cancelled,267298.85
ORD001510,CUST00530,2025-04-06,Net Banking,Delivered,121600.4
ORD001511,CUST00956,2024-10-02,Debit Card,Delivered,43060.35
ORD001512,CUST00634,2025-04-30,Debit Card,Delivered,81486.0
ORD001513,CUST00054,2024-08-05,Debit Card,Shipped,26931.0
ORD001514,CUST00776,2024-10-18,UPI,Shipped,236359.8
ORD001515,CUST00417,2024-09-28,Cash on Delivery,Delivered,30332.0
ORD001516,CUST00580,2024-09-28,Credit Card,Shipped,374334.7
ORD001517,CUST00456,2025-09-27,UPI,Delivered,76703.5
ORD001518,CUST00729,2025-12-08,UPI,Delivered,252326.0
ORD001519,CUST00561,2024-10-01,UPI,Delivered,198906.3
ORD001520,CUST00049,2025-03-13,UPI,Delivered,229794.9
ORD001521,CUST00016,2026-06-30,UPI,Shipped,328155.7
ORD001522,CUST00578,2025-08-29,Cash on Delivery,Delivered,245078.6
ORD001523,CUST00954,2025-10-02,Credit Card,Delivered,457174.0
ORD001524,CUST00855,2026-06-24,UPI,Delivered,585503.2
ORD001525,CUST00930,2026-04-22,UPI,Delivered,77212.2
ORD001526,CUST00376,2024-09-16,Debit Card,Delivered,256424.6
ORD001527,CUST00062,2024-11-17,Debit Card,Delivered,255554.7
ORD001528,CUST00703,2026-03-25,Net Banking,Delivered,174150.0
ORD001529,CUST00182,2025-06-06,Credit Card,Delivered,200178.0
ORD001530,CUST00370,2025-08-31,Debit Card,Delivered,819505.5
ORD001531,CUST00205,2026-05-23,UPI,Processing,602573.6
ORD001532,CUST00019,2025-05-18,UPI,Shipped,126197.0
ORD001533,CUST00069,2026-02-16,UPI,Delivered,59504.25
ORD001534,CUST00632,2026-01-05,UPI,Delivered,355804.0
ORD001535,CUST00333,2025-02-14,Net Banking,Shipped,457864.95
ORD001536,CUST00599,2026-01-27,UPI,Delivered,213116.7
ORD001537,CUST00639,2025-10-22,UPI,Shipped,63205.4
ORD001538,CUST00355,2026-03-23,Wallet,Shipped,99630.0
ORD001539,CUST00357,2025-08-28,Debit Card,Cancelled,546933.6
ORD001540,CUST00091,2026-05-26,UPI,Shipped,187227.8
ORD001541,CUST00211,2025-05-25,UPI,Delivered,858746.2
ORD001542,CUST00555,2025-01-22,Credit Card,Delivered,455724.0
ORD001543,CUST00184,2025-07-15,Credit Card,Delivered,1206.0
ORD001544,CUST00287,2025-09-12,UPI,Delivered,693043.55
ORD001545,CUST00689,2025-06-05,Debit Card,Delivered,78164.0
ORD001546,CUST00334,2026-03-14,Cash on Delivery,Shipped,293612.8
ORD001547,CUST00858,2026-05-21,UPI,Delivered,624120.2
ORD001548,CUST00500,2026-06-13,Debit Card,Delivered,345529.0
ORD001549,CUST00114,2025-08-10,UPI,Delivered,126120.2
ORD001550,CUST00648,2025-12-13,Credit Card,Delivered,72723.0
ORD001551,CUST00701,2025-05-31,Net Banking,Returned,287231.4
ORD001552,CUST00754,2024-10-14,Credit Card,Delivered,56231.7
ORD001553,CUST00455,2024-12-21,UPI,Delivered,89047.8
ORD001554,CUST00449,2025-07-03,UPI,Delivered,553716.65
ORD001555,CUST00219,2025-04-28,Credit Card,Cancelled,163560.0
ORD001556,CUST00207,2024-08-22,UPI,Delivered,557374.4
ORD001557,CUST00879,2026-06-13,UPI,Delivered,309808.9
ORD001558,CUST00657,2024-07-15,UPI,Delivered,624615.2
ORD001559,CUST00223,2025-07-31,Credit Card,Delivered,4020.0
ORD001560,CUST00578,2025-08-20,Debit Card,Delivered,37625.7
ORD001561,CUST00876,2025-02-02,UPI,Delivered,278139.1
ORD001562,CUST00975,2025-03-07,Net Banking,Cancelled,138401.1
ORD001563,CUST00730,2025-06-27,UPI,Delivered,722201.0
ORD001564,CUST00889,2025-01-25,Net Banking,Delivered,390161.8
ORD001565,CUST00710,2024-07-26,Debit Card,Delivered,442157.3
ORD001566,CUST00279,2025-08-09,UPI,Delivered,122354.0
ORD001567,CUST00045,2026-02-09,UPI,Delivered,152207.8
ORD001568,CUST00420,2025-01-03,Credit Card,Delivered,79992.0
ORD001569,CUST00958,2025-06-13,Credit Card,Delivered,37882.5
ORD001570,CUST00142,2026-04-06,Debit Card,Delivered,90963.4
ORD001571,CUST00738,2025-11-30,UPI,Shipped,486627.0
ORD001572,CUST00979,2025-09-14,Cash on Delivery,Delivered,217683.55
ORD001573,CUST00019,2024-09-14,Debit Card,Delivered,369682.4
ORD001574,CUST00719,2025-09-19,Debit Card,Shipped,85532.8
ORD001575,CUST00622,2024-10-01,Net Banking,Delivered,391405.7
ORD001576,CUST00704,2025-09-25,Net Banking,Delivered,72572.4
ORD001577,CUST00950,2024-08-02,Net Banking,Delivered,429024.05
ORD001578,CUST00660,2025-07-24,UPI,Delivered,728611.0
ORD001579,CUST00410,2025-02-19,Cash on Delivery,Delivered,107287.2
ORD001580,CUST00952,2025-11-01,Debit Card,Delivered,427986.0
ORD001581,CUST00446,2026-04-26,UPI,Shipped,252260.4
ORD001582,CUST00138,2025-09-21,Credit Card,Shipped,619100.7
ORD001583,CUST00483,2024-10-17,UPI,Delivered,185866.2
ORD001584,CUST00253,2024-09-12,UPI,Delivered,143334.95
ORD001585,CUST00495,2025-06-12,UPI,Delivered,590495.6
ORD001586,CUST00854,2025-02-26,Wallet,Returned,73584.15
ORD001587,CUST00706,2024-08-10,Debit Card,Delivered,239942.4
ORD001588,CUST00581,2024-08-16,UPI,Delivered,60806.55
ORD001589,CUST00007,2025-05-17,Credit Card,Delivered,162262.0
ORD001590,CUST00850,2025-09-24,Cash on Delivery,Delivered,410831.7
ORD001591,CUST00171,2026-01-31,Debit Card,Processing,5401.8
ORD001592,CUST00982,2026-01-22,UPI,Delivered,492754.6
ORD001593,CUST00326,2026-02-21,UPI,Delivered,193729.2
ORD001594,CUST00071,2025-08-22,UPI,Delivered,511127.2
ORD001595,CUST00513,2026-07-02,Credit Card,Delivered,187159.15
ORD001596,CUST00447,2026-04-08,UPI,Processing,561736.9
ORD001597,CUST00496,2026-02-24,Cash on Delivery,Delivered,319213.7
ORD001598,CUST00425,2026-06-02,Debit Card,Delivered,393186.75
ORD001599,CUST00468,2024-12-11,Wallet,Delivered,38265.0
ORD001600,CUST00918,2025-05-09,UPI,Delivered,533965.4
ORD001601,CUST00087,2025-10-23,Credit Card,Delivered,475181.5
ORD001602,CUST00514,2026-01-26,UPI,Delivered,34591.0
ORD001603,CUST00930,2025-11-05,Credit Card,Shipped,498570.25
ORD001604,CUST00145,2024-10-15,UPI,Delivered,692843.2
ORD001605,CUST00381,2026-04-16,Wallet,Delivered,559142.2
ORD001606,CUST00189,2024-12-08,Credit Card,Shipped,94225.5
ORD001607,CUST00564,2026-03-10,UPI,Delivered,483253.6
ORD001608,CUST00321,2025-03-18,Cash on Delivery,Delivered,184328.6
ORD001609,CUST00278,2025-01-03,Cash on Delivery,Delivered,279024.4
ORD001610,CUST00447,2025-02-09,UPI,Delivered,130793.3
ORD001611,CUST00306,2025-08-31,UPI,Delivered,455683.0
ORD001612,CUST00087,2025-02-01,UPI,Delivered,350592.0
ORD001613,CUST00869,2025-08-08,Net Banking,Delivered,121539.25
ORD001614,CUST00228,2025-06-12,Credit Card,Delivered,510951.7
ORD001615,CUST00247,2025-02-03,UPI,Delivered,98584.35
ORD001616,CUST00173,2025-06-21,Credit Card,Delivered,797246.8
ORD001617,CUST00976,2024-08-07,Debit Card,Delivered,317439.0
ORD001618,CUST00957,2025-08-03,UPI,Delivered,444856.7
ORD001619,CUST00552,2024-11-07,Credit Card,Delivered,19155.6
ORD001620,CUST00078,2024-10-07,Credit Card,Shipped,917226.6
ORD001621,CUST00402,2024-12-28,UPI,Delivered,489044.1
ORD001622,CUST00104,2025-09-26,Cash on Delivery,Delivered,374188.05
ORD001623,CUST00628,2025-08-21,Credit Card,Cancelled,462692.2
ORD001624,CUST00807,2025-05-22,Debit Card,Shipped,569005.65
ORD001625,CUST00584,2025-03-12,Debit Card,Shipped,154389.6
ORD001626,CUST00537,2025-02-06,Cash on Delivery,Delivered,443325.75
ORD001627,CUST00093,2025-06-08,Debit Card,Delivered,299632.4
ORD001628,CUST00595,2024-11-30,Credit Card,Delivered,142235.2
ORD001629,CUST00976,2024-10-30,Credit Card,Delivered,487107.75
ORD001630,CUST00052,2026-01-13,Credit Card,Delivered,490792.0
ORD001631,CUST00773,2026-05-03,Debit Card,Delivered,314312.0
ORD001632,CUST00133,2024-07-15,UPI,Delivered,393186.8
ORD001633,CUST00871,2024-11-15,Cash on Delivery,Delivered,292744.6
ORD001634,CUST00251,2024-08-28,UPI,Delivered,307915.35
ORD001635,CUST00170,2024-11-14,UPI,Delivered,456001.4
ORD001636,CUST00870,2024-12-09,Credit Card,Processing,157332.0
ORD001637,CUST00769,2026-02-05,Debit Card,Shipped,733315.55
ORD001638,CUST00935,2026-01-23,Debit Card,Delivered,719656.8
ORD001639,CUST00363,2025-07-24,Cash on Delivery,Delivered,41974.2
ORD001640,CUST00118,2025-12-23,Cash on Delivery,Delivered,152955.25
ORD001641,CUST00342,2026-07-07,Net Banking,Delivered,102675.25
ORD001642,CUST00904,2026-02-04,Debit Card,Processing,478094.9
ORD001643,CUST00125,2024-10-31,Credit Card,Delivered,285497.5
ORD001644,CUST00465,2026-05-11,Cash on Delivery,Delivered,477273.2
ORD001645,CUST00096,2024-07-19,Credit Card,Delivered,478187.45
ORD001646,CUST00136,2025-04-13,Cash on Delivery,Delivered,213681.2
ORD001647,CUST00947,2026-06-09,Credit Card,Processing,287784.0
ORD001648,CUST00565,2025-03-20,Credit Card,Delivered,527632.5
ORD001649,CUST00859,2024-07-09,UPI,Shipped,261888.5
ORD001650,CUST00575,2026-05-21,Cash on Delivery,Shipped,151758.4
ORD001651,CUST00949,2024-12-16,Credit Card,Delivered,51213.0
ORD001652,CUST00219,2026-02-19,UPI,Delivered,343011.25
ORD001653,CUST00003,2024-12-24,Cash on Delivery,Delivered,633337.55
ORD001654,CUST00996,2024-07-09,Credit Card,Delivered,76959.0
ORD001655,CUST00839,2024-08-24,UPI,Delivered,471329.2
ORD001656,CUST00440,2024-07-24,Debit Card,Delivered,20201.4
ORD001657,CUST00329,2024-07-22,Credit Card,Delivered,332051.85
ORD001658,CUST00958,2025-09-07,UPI,Delivered,108852.7
ORD001659,CUST00197,2025-08-15,Net Banking,Delivered,57296.0
ORD001660,CUST00175,2025-04-26,UPI,Delivered,238902.7
ORD001661,CUST00470,2025-01-17,Credit Card,Delivered,86456.7
ORD001662,CUST00882,2026-03-16,Credit Card,Delivered,301226.4
ORD001663,CUST00891,2025-02-19,Debit Card,Returned,265081.0
ORD001664,CUST00606,2026-02-05,UPI,Delivered,84009.6
ORD001665,CUST00078,2026-01-13,Credit Card,Delivered,520223.65
ORD001666,CUST00565,2025-05-17,UPI,Delivered,73208.0
ORD001667,CUST00602,2025-06-25,Credit Card,Returned,507496.4
ORD001668,CUST00680,2025-01-09,Credit Card,Delivered,161713.8
ORD001669,CUST00791,2025-10-12,UPI,Delivered,144271.0
ORD001670,CUST00443,2024-10-02,Cash on Delivery,Delivered,772615.2
ORD001671,CUST00456,2025-10-26,UPI,Delivered,547595.0
ORD001672,CUST00382,2024-07-11,Cash on Delivery,Delivered,131868.0
ORD001673,CUST00970,2024-07-10,Credit Card,Delivered,236485.3
ORD001674,CUST00053,2025-08-12,Net Banking,Delivered,121451.9
ORD001675,CUST00963,2025-08-16,Debit Card,Delivered,376372.7
ORD001676,CUST00536,2025-09-25,UPI,Delivered,274261.25
ORD001677,CUST00462,2026-02-24,Net Banking,Shipped,389016.0
ORD001678,CUST00590,2026-03-04,Credit Card,Delivered,418461.7
ORD001679,CUST00316,2025-09-22,UPI,Delivered,119990.6
ORD001680,CUST00356,2024-09-15,UPI,Delivered,103736.7
ORD001681,CUST00542,2024-10-10,Debit Card,Processing,426831.6
ORD001682,CUST00403,2025-01-19,Credit Card,Delivered,477523.0
ORD001683,CUST00403,2024-10-08,UPI,Cancelled,558411.05
ORD001684,CUST00185,2025-05-19,UPI,Delivered,14373.0
ORD001685,CUST00228,2026-03-20,UPI,Delivered,609800.8
ORD001686,CUST00624,2024-07-10,UPI,Shipped,205286.25
ORD001687,CUST00385,2024-07-25,Cash on Delivery,Delivered,523075.2
ORD001688,CUST00256,2025-10-01,UPI,Delivered,27485.6
ORD001689,CUST00452,2026-05-03,Credit Card,Delivered,431485.0
ORD001690,CUST00943,2026-04-29,Debit Card,Delivered,201335.0
ORD001691,CUST00177,2024-09-17,UPI,Delivered,171260.1
ORD001692,CUST00729,2025-05-02,Wallet,Delivered,314933.0
ORD001693,CUST00761,2025-09-21,UPI,Delivered,560576.0
ORD001694,CUST00709,2026-02-12,Debit Card,Delivered,126840.4
ORD001695,CUST00617,2026-02-03,UPI,Delivered,359940.0
ORD001696,CUST00207,2025-11-07,Debit Card,Processing,200141.25
ORD001697,CUST00411,2024-11-03,Credit Card,Delivered,170260.0
ORD001698,CUST00089,2026-04-06,Credit Card,Delivered,158462.0
ORD001699,CUST00101,2025-01-06,UPI,Shipped,395624.1
ORD001700,CUST00599,2024-10-23,UPI,Cancelled,355296.3
ORD001701,CUST00824,2025-12-22,Credit Card,Delivered,396452.0
ORD001702,CUST00848,2025-07-27,UPI,Delivered,475953.8
ORD001703,CUST00943,2024-12-11,Credit Card,Delivered,486603.4
ORD001704,CUST00853,2026-07-03,Credit Card,Delivered,54353.7
ORD001705,CUST00383,2025-06-27,UPI,Delivered,171223.8
ORD001706,CUST00601,2026-02-04,UPI,Delivered,303128.7
ORD001707,CUST00025,2026-04-14,Net Banking,Delivered,102206.7
ORD001708,CUST00603,2025-10-03,Credit Card,Delivered,398073.0
ORD001709,CUST00139,2025-12-12,Credit Card,Delivered,456652.1
ORD001710,CUST00135,2025-08-25,UPI,Delivered,935135.0
ORD001711,CUST00276,2026-02-28,Debit Card,Shipped,645919.8
ORD001712,CUST00407,2025-09-29,Cash on Delivery,Delivered,230693.55
ORD001713,CUST00090,2026-01-23,UPI,Delivered,293294.6
ORD001714,CUST00824,2025-06-30,Net Banking,Delivered,342170.2
ORD001715,CUST00314,2026-02-02,Debit Card,Shipped,318146.4
ORD001716,CUST00289,2026-01-15,Credit Card,Delivered,468929.9
ORD001717,CUST00119,2025-10-30,Credit Card,Delivered,332937.85
ORD001718,CUST00855,2024-08-11,UPI,Delivered,120900.8
ORD001719,CUST00686,2025-05-05,UPI,Delivered,280672.0
ORD001720,CUST00849,2024-07-14,UPI,Delivered,474929.9
ORD001721,CUST00789,2025-09-01,UPI,Delivered,455171.5
ORD001722,CUST00314,2026-03-17,UPI,Delivered,516091.6
ORD001723,CUST00426,2026-01-28,UPI,Delivered,198008.1
ORD001724,CUST00039,2025-03-26,Cash on Delivery,Delivered,221025.8
ORD001725,CUST00455,2025-02-26,Debit Card,Delivered,377338.2
ORD001726,CUST00868,2025-09-03,UPI,Delivered,166304.0
ORD001727,CUST00060,2026-04-23,UPI,Shipped,389967.8
ORD001728,CUST00577,2024-09-09,Net Banking,Delivered,348498.2
ORD001729,CUST00947,2026-05-02,Net Banking,Delivered,64031.0
ORD001730,CUST00307,2026-05-12,UPI,Cancelled,95132.2
ORD001731,CUST00161,2026-06-14,Credit Card,Delivered,70248.7
ORD001732,CUST00447,2025-09-06,Cash on Delivery,Cancelled,508176.4
ORD001733,CUST00948,2025-06-03,Net Banking,Delivered,303724.7
ORD001734,CUST00900,2025-07-15,UPI,Shipped,107752.0
ORD001735,CUST00247,2025-01-24,Cash on Delivery,Delivered,248272.0
ORD001736,CUST00459,2025-05-05,UPI,Delivered,674220.8
ORD001737,CUST00545,2025-01-14,Net Banking,Delivered,3461.4
ORD001738,CUST00830,2024-08-08,UPI,Delivered,126406.9
ORD001739,CUST00514,2024-08-16,UPI,Delivered,218657.4
ORD001740,CUST00395,2024-07-25,Credit Card,Processing,137124.0
ORD001741,CUST00622,2026-06-23,UPI,Delivered,348902.8
ORD001742,CUST00115,2025-10-14,Cash on Delivery,Delivered,248113.8
ORD001743,CUST00052,2026-04-02,Credit Card,Delivered,650006.35
ORD001744,CUST00142,2026-04-22,Credit Card,Delivered,150731.0
ORD001745,CUST00563,2025-10-08,UPI,Delivered,328480.0
ORD001746,CUST00846,2025-08-12,UPI,Delivered,497743.6
ORD001747,CUST00722,2025-02-08,UPI,Shipped,276082.0
ORD001748,CUST00807,2025-12-21,UPI,Delivered,122328.9
ORD001749,CUST00175,2024-12-25,UPI,Cancelled,224920.4
ORD001750,CUST00147,2025-01-17,UPI,Delivered,66042.0
ORD001751,CUST00779,2025-06-10,Credit Card,Delivered,564012.0
ORD001752,CUST00604,2024-10-08,Net Banking,Delivered,382832.15
ORD001753,CUST00982,2026-05-30,Credit Card,Delivered,572674.3
ORD001754,CUST00334,2024-09-21,Credit Card,Cancelled,88119.15
ORD001755,CUST00480,2026-01-20,Debit Card,Shipped,334987.55
ORD001756,CUST00485,2026-04-17,Debit Card,Shipped,1340.0
ORD001757,CUST00383,2025-01-13,Credit Card,Shipped,106344.1
ORD001758,CUST00205,2025-06-19,UPI,Shipped,398475.95
ORD001759,CUST00656,2024-09-10,Debit Card,Delivered,256003.1
ORD001760,CUST00602,2026-06-30,UPI,Delivered,524940.3
ORD001761,CUST00864,2024-09-20,UPI,Shipped,316122.6
ORD001762,CUST00396,2025-08-18,Debit Card,Delivered,181201.1
ORD001763,CUST00117,2026-05-24,UPI,Delivered,312433.4
ORD001764,CUST00351,2024-09-12,UPI,Shipped,165933.0
ORD001765,CUST00040,2025-03-12,UPI,Delivered,579831.8
ORD001766,CUST00331,2024-09-17,UPI,Delivered,373435.5
ORD001767,CUST00725,2025-12-04,UPI,Shipped,45782.7
ORD001768,CUST00202,2025-10-20,UPI,Delivered,85130.0
ORD001769,CUST00318,2025-09-12,UPI,Delivered,74918.0
ORD001770,CUST00912,2025-11-21,Credit Card,Shipped,154425.3
ORD001771,CUST00795,2025-04-20,UPI,Delivered,738005.9
ORD001772,CUST00607,2025-12-29,UPI,Delivered,86239.35
ORD001773,CUST00083,2025-01-25,Debit Card,Delivered,182516.3
ORD001774,CUST00489,2025-03-21,Debit Card,Delivered,149729.4
